logged_at_utc,ts,device_id,temperature_c,humidity_percent,noise_db,position
2025-11-18T22:27:57Z,2025-11-18T22:27:57Z,safesleep-dev-01,22.4,65.3,26.9,lateral
2025-11-18T22:28:00Z,2025-11-18T22:28:00Z,safesleep-dev-01,28.3,34.4,54.4,supino
2025-11-18T22:28:03Z,2025-11-18T22:28:03Z,safesleep-dev-01,18.3,40.4,37.1,supino
2025-11-18T22:28:06Z,2025-11-18T22:28:06Z,safesleep-dev-01,19.5,41.4,42.4,lateral
2025-11-18T22:28:09Z,2025-11-18T22:28:09Z,safesleep-dev-01,20.8,34.0,85.5,supino
2025-11-18T22:28:12Z,2025-11-18T22:28:12Z,safesleep-dev-01,21.7,34.6,45.9,lateral
2025-11-18T22:28:15Z,2025-11-18T22:28:15Z,safesleep-dev-01,25.0,55.3,63.0,supino
2025-11-18T22:28:18Z,2025-11-18T22:28:18Z,safesleep-dev-01,20.1,38.3,26.9,lateral
2025-11-18T22:28:21Z,2025-11-18T22:28:21Z,safesleep-dev-01,25.5,57.0,44.5,supino
2025-11-18T22:28:24Z,2025-11-18T22:28:24Z,safesleep-dev-01,20.1,39.1,20.3,supino
2025-11-18T22:28:27Z,2025-11-18T22:28:27Z,safesleep-dev-01,23.6,54.3,48.2,prono
2025-11-18T22:28:30Z,2025-11-18T22:28:30Z,safesleep-dev-01,29.2,67.5,45.5,supino
2025-11-18T22:28:33Z,2025-11-18T22:28:33Z,safesleep-dev-01,29.8,33.7,39.2,supino
2025-11-18T22:28:36Z,2025-11-18T22:28:36Z,safesleep-dev-01,26.3,56.0,49.7,supino
2025-11-18T22:28:39Z,2025-11-18T22:28:39Z,safesleep-dev-01,28.8,58.6,39.9,supino
2025-11-18T22:28:42Z,2025-11-18T22:28:42Z,safesleep-dev-01,26.9,55.4,80.8,supino
2025-11-18T22:28:45Z,2025-11-18T22:28:45Z,safesleep-dev-01,18.7,61.9,70.7,supino
2025-11-18T22:28:48Z,2025-11-18T22:28:48Z,safesleep-dev-01,19.5,55.5,35.1,supino
2025-11-18T22:28:51Z,2025-11-18T22:28:51Z,safesleep-dev-01,27.4,61.7,31.7,lateral
2025-11-18T22:28:54Z,2025-11-18T22:28:54Z,safesleep-dev-01,24.6,58.5,28.1,prono
2025-11-18T22:28:57Z,2025-11-18T22:28:57Z,safesleep-dev-01,19.3,34.1,74.0,prono
2025-11-18T22:29:00Z,2025-11-18T22:29:00Z,safesleep-dev-01,23.1,66.0,74.8,supino
2025-11-18T22:29:03Z,2025-11-18T22:29:03Z,safesleep-dev-01,21.1,62.1,42.9,supino
2025-11-18T22:29:06Z,2025-11-18T22:29:06Z,safesleep-dev-01,25.1,35.8,79.6,supino
2025-11-18T22:29:09Z,2025-11-18T22:29:09Z,safesleep-dev-01,21.0,58.6,77.0,supino
2025-11-18T22:29:12Z,2025-11-18T22:29:12Z,safesleep-dev-01,21.9,41.3,22.2,lateral
2025-11-18T22:29:15Z,2025-11-18T22:29:15Z,safesleep-dev-01,25.0,44.0,80.6,prono
2025-11-18T22:29:18Z,2025-11-18T22:29:18Z,safesleep-dev-01,25.2,33.2,50.9,supino
2025-11-18T22:29:21Z,2025-11-18T22:29:21Z,safesleep-dev-01,22.2,44.2,27.7,lateral
2025-11-18T22:29:24Z,2025-11-18T22:29:24Z,safesleep-dev-01,20.7,48.9,46.6,lateral
2025-11-18T22:29:27Z,2025-11-18T22:29:27Z,safesleep-dev-01,27.7,66.8,39.8,supino
2025-11-18T22:29:30Z,2025-11-18T22:29:30Z,safesleep-dev-01,25.7,51.7,30.7,prono
2025-11-18T22:29:33Z,2025-11-18T22:29:33Z,safesleep-dev-01,26.8,32.4,26.3,prono
2025-11-18T22:29:36Z,2025-11-18T22:29:36Z,safesleep-dev-01,21.6,51.7,42.2,supino
2025-11-18T22:29:39Z,2025-11-18T22:29:39Z,safesleep-dev-01,22.9,42.7,82.1,lateral
2025-11-18T22:29:42Z,2025-11-18T22:29:42Z,safesleep-dev-01,21.1,55.9,59.5,supino
2025-11-18T22:29:45Z,2025-11-18T22:29:45Z,safesleep-dev-01,23.6,66.2,26.1,supino
2025-11-18T22:29:48Z,2025-11-18T22:29:48Z,safesleep-dev-01,29.4,63.6,89.4,supino
2025-11-18T22:29:51Z,2025-11-18T22:29:51Z,safesleep-dev-01,22.1,53.2,85.2,supino
2025-11-18T22:29:54Z,2025-11-18T22:29:54Z,safesleep-dev-01,19.2,56.1,43.8,supino
2025-11-18T22:29:57Z,2025-11-18T22:29:57Z,safesleep-dev-01,28.2,66.9,36.2,supino
2025-11-18T22:30:00Z,2025-11-18T22:30:00Z,safesleep-dev-01,19.1,41.1,27.6,prono
2025-11-18T22:30:03Z,2025-11-18T22:30:03Z,safesleep-dev-01,23.2,33.3,84.6,supino
2025-11-18T22:30:06Z,2025-11-18T22:30:06Z,safesleep-dev-01,22.9,53.9,32.7,supino
2025-11-18T22:30:09Z,2025-11-18T22:30:09Z,safesleep-dev-01,19.6,66.2,64.7,lateral
2025-11-18T22:30:12Z,2025-11-18T22:30:12Z,safesleep-dev-01,24.7,50.9,45.2,lateral
2025-11-18T22:30:15Z,2025-11-18T22:30:15Z,safesleep-dev-01,27.1,50.1,85.6,supino
2025-11-18T22:30:18Z,2025-11-18T22:30:18Z,safesleep-dev-01,26.4,39.5,85.8,prono
2025-11-18T22:30:21Z,2025-11-18T22:30:21Z,safesleep-dev-01,24.1,60.5,32.7,supino
2025-11-18T22:30:24Z,2025-11-18T22:30:24Z,safesleep-dev-01,27.9,51.8,64.3,lateral
2025-11-18T22:30:27Z,2025-11-18T22:30:27Z,safesleep-dev-01,20.3,50.2,62.7,supino
2025-11-18T22:30:30Z,2025-11-18T22:30:30Z,safesleep-dev-01,26.8,65.8,64.5,supino
2025-11-18T22:30:33Z,2025-11-18T22:30:33Z,safesleep-dev-01,21.6,67.9,59.3,supino
2025-11-18T22:30:36Z,2025-11-18T22:30:36Z,safesleep-dev-01,18.0,36.9,84.6,lateral
2025-11-18T22:30:39Z,2025-11-18T22:30:39Z,safesleep-dev-01,21.6,59.7,28.4,prono
2025-11-18T22:30:42Z,2025-11-18T22:30:42Z,safesleep-dev-01,20.8,45.2,37.1,supino
2025-11-18T22:30:45Z,2025-11-18T22:30:45Z,safesleep-dev-01,24.8,55.9,41.1,supino
2025-11-18T22:30:48Z,2025-11-18T22:30:48Z,safesleep-dev-01,27.5,54.4,34.6,supino
2025-11-18T22:30:51Z,2025-11-18T22:30:51Z,safesleep-dev-01,22.2,56.5,27.0,supino
2025-11-18T22:30:54Z,2025-11-18T22:30:54Z,safesleep-dev-01,29.2,59.3,45.5,supino
2025-11-18T22:30:57Z,2025-11-18T22:30:57Z,safesleep-dev-01,20.0,54.6,49.9,lateral
2025-11-18T22:31:00Z,2025-11-18T22:31:00Z,safesleep-dev-01,25.3,49.0,79.8,supino
2025-11-18T22:31:03Z,2025-11-18T22:31:03Z,safesleep-dev-01,29.1,67.3,67.2,prono
2025-11-18T22:31:06Z,2025-11-18T22:31:06Z,safesleep-dev-01,20.6,48.9,61.7,supino
2025-11-18T22:31:09Z,2025-11-18T22:31:09Z,safesleep-dev-01,27.7,34.6,45.1,supino
2025-11-18T22:31:12Z,2025-11-18T22:31:12Z,safesleep-dev-01,24.4,35.5,33.4,supino
2025-11-18T22:31:15Z,2025-11-18T22:31:15Z,safesleep-dev-01,29.9,40.8,81.5,prono
2025-11-18T22:31:18Z,2025-11-18T22:31:18Z,safesleep-dev-01,24.2,47.6,39.6,supino
2025-11-18T22:31:21Z,2025-11-18T22:31:21Z,safesleep-dev-01,26.5,35.8,73.8,supino
2025-11-18T22:31:24Z,2025-11-18T22:31:24Z,safesleep-dev-01,24.8,61.7,86.9,supino
2025-11-18T22:31:27Z,2025-11-18T22:31:27Z,safesleep-dev-01,29.4,32.8,39.9,supino
2025-11-18T22:31:30Z,2025-11-18T22:31:30Z,safesleep-dev-01,25.9,51.1,83.3,supino
2025-11-18T22:31:33Z,2025-11-18T22:31:33Z,safesleep-dev-01,27.6,44.1,73.2,supino
2025-11-18T22:31:36Z,2025-11-18T22:31:36Z,safesleep-dev-01,26.9,63.5,47.4,lateral
2025-11-18T22:31:39Z,2025-11-18T22:31:39Z,safesleep-dev-01,19.1,53.7,23.7,supino
2025-11-18T22:31:42Z,2025-11-18T22:31:42Z,safesleep-dev-01,23.8,43.5,52.4,prono
2025-11-18T22:31:45Z,2025-11-18T22:31:45Z,safesleep-dev-01,25.9,35.6,24.4,supino
2025-11-18T22:31:48Z,2025-11-18T22:31:48Z,safesleep-dev-01,20.1,48.1,37.2,supino
2025-11-18T22:31:51Z,2025-11-18T22:31:51Z,safesleep-dev-01,22.1,48.3,87.8,prono
2025-11-18T22:31:54Z,2025-11-18T22:31:54Z,safesleep-dev-01,19.6,32.1,74.7,supino
2025-11-18T22:31:57Z,2025-11-18T22:31:57Z,safesleep-dev-01,23.4,57.6,53.4,lateral
2025-11-18T22:32:00Z,2025-11-18T22:32:00Z,safesleep-dev-01,23.1,58.0,65.6,prono
2025-11-18T22:32:03Z,2025-11-18T22:32:03Z,safesleep-dev-01,26.6,68.4,36.9,supino
2025-11-18T22:32:06Z,2025-11-18T22:32:06Z,safesleep-dev-01,19.2,45.5,66.1,prono
2025-11-18T22:32:09Z,2025-11-18T22:32:09Z,safesleep-dev-01,20.2,55.8,28.9,prono
2025-11-18T22:32:12Z,2025-11-18T22:32:12Z,safesleep-dev-01,24.0,31.7,40.1,supino
2025-11-18T22:32:15Z,2025-11-18T22:32:15Z,safesleep-dev-01,27.4,41.1,63.7,supino
2025-11-18T22:32:18Z,2025-11-18T22:32:18Z,safesleep-dev-01,25.6,54.4,75.8,supino
2025-11-18T22:32:21Z,2025-11-18T22:32:21Z,safesleep-dev-01,26.2,58.2,57.0,supino
2025-11-18T22:32:24Z,2025-11-18T22:32:24Z,safesleep-dev-01,25.0,31.5,69.4,supino
2025-11-18T22:32:27Z,2025-11-18T22:32:27Z,safesleep-dev-01,26.8,36.9,83.3,prono
2025-11-18T22:32:30Z,2025-11-18T22:32:30Z,safesleep-dev-01,19.8,40.9,44.2,supino
2025-11-18T22:32:33Z,2025-11-18T22:32:33Z,safesleep-dev-01,28.3,61.1,24.7,supino
2025-11-18T22:32:36Z,2025-11-18T22:32:36Z,safesleep-dev-01,20.3,52.6,70.4,prono
2025-11-18T22:32:39Z,2025-11-18T22:32:39Z,safesleep-dev-01,27.9,67.4,55.2,supino
2025-11-18T22:32:42Z,2025-11-18T22:32:42Z,safesleep-dev-01,25.8,68.5,45.7,supino
2025-11-18T22:32:45Z,2025-11-18T22:32:45Z,safesleep-dev-01,21.2,62.4,73.5,supino
2025-11-18T22:32:48Z,2025-11-18T22:32:48Z,safesleep-dev-01,20.0,53.9,81.4,supino
2025-11-18T22:32:51Z,2025-11-18T22:32:51Z,safesleep-dev-01,27.8,36.2,35.6,supino
2025-11-18T22:32:54Z,2025-11-18T22:32:54Z,safesleep-dev-01,22.2,63.9,50.6,prono
2025-11-18T22:32:57Z,2025-11-18T22:32:57Z,safesleep-dev-01,28.0,56.7,67.5,supino
2025-11-18T22:33:00Z,2025-11-18T22:33:00Z,safesleep-dev-01,19.4,34.0,72.8,lateral
2025-11-18T22:33:03Z,2025-11-18T22:33:03Z,safesleep-dev-01,19.4,37.9,21.6,lateral
2025-11-18T22:33:06Z,2025-11-18T22:33:06Z,safesleep-dev-01,28.4,36.5,36.2,lateral
2025-11-18T22:33:09Z,2025-11-18T22:33:09Z,safesleep-dev-01,21.5,69.9,51.4,lateral
2025-11-18T22:33:12Z,2025-11-18T22:33:12Z,safesleep-dev-01,19.3,52.2,86.5,lateral
2025-11-18T22:33:15Z,2025-11-18T22:33:15Z,safesleep-dev-01,28.3,60.3,38.4,supino
2025-11-18T22:33:18Z,2025-11-18T22:33:18Z,safesleep-dev-01,29.0,59.1,56.2,supino
2025-11-18T22:33:21Z,2025-11-18T22:33:21Z,safesleep-dev-01,30.0,44.2,55.6,supino
2025-11-18T22:33:24Z,2025-11-18T22:33:24Z,safesleep-dev-01,27.4,63.4,46.3,prono
2025-11-18T22:33:27Z,2025-11-18T22:33:27Z,safesleep-dev-01,18.3,33.0,87.0,supino
2025-11-18T22:33:30Z,2025-11-18T22:33:30Z,safesleep-dev-01,28.2,66.3,43.7,prono
2025-11-18T22:33:33Z,2025-11-18T22:33:33Z,safesleep-dev-01,23.6,66.2,49.9,supino
2025-11-18T22:33:36Z,2025-11-18T22:33:36Z,safesleep-dev-01,28.5,32.8,71.3,supino
2025-11-18T22:33:39Z,2025-11-18T22:33:39Z,safesleep-dev-01,27.6,69.2,76.1,lateral
2025-11-18T22:33:42Z,2025-11-18T22:33:42Z,safesleep-dev-01,23.3,61.0,22.4,supino
2025-11-18T22:33:45Z,2025-11-18T22:33:45Z,safesleep-dev-01,21.8,58.2,85.1,supino
2025-11-18T22:33:48Z,2025-11-18T22:33:48Z,safesleep-dev-01,27.2,58.0,35.8,supino
2025-11-18T22:33:51Z,2025-11-18T22:33:51Z,safesleep-dev-01,18.7,47.7,81.2,supino
2025-11-18T22:33:54Z,2025-11-18T22:33:54Z,safesleep-dev-01,26.8,68.0,35.8,supino
2025-11-18T22:33:57Z,2025-11-18T22:33:57Z,safesleep-dev-01,20.8,50.2,74.6,supino
2025-11-18T22:34:00Z,2025-11-18T22:34:00Z,safesleep-dev-01,21.3,46.7,31.0,prono
2025-11-18T22:34:03Z,2025-11-18T22:34:03Z,safesleep-dev-01,24.1,56.4,56.9,prono
2025-11-18T22:34:06Z,2025-11-18T22:34:06Z,safesleep-dev-01,19.0,53.2,83.6,supino
2025-11-18T22:34:09Z,2025-11-18T22:34:09Z,safesleep-dev-01,28.1,47.2,66.6,supino
2025-11-18T22:34:12Z,2025-11-18T22:34:12Z,safesleep-dev-01,26.2,41.3,74.7,lateral
2025-11-18T22:34:15Z,2025-11-18T22:34:15Z,safesleep-dev-01,23.3,40.4,82.1,supino
2025-11-18T22:34:18Z,2025-11-18T22:34:18Z,safesleep-dev-01,19.7,45.3,25.3,supino
2025-11-18T22:34:21Z,2025-11-18T22:34:21Z,safesleep-dev-01,26.0,54.5,29.5,supino
2025-11-18T22:34:24Z,2025-11-18T22:34:24Z,safesleep-dev-01,27.9,44.6,88.1,supino
2025-11-18T22:34:27Z,2025-11-18T22:34:27Z,safesleep-dev-01,21.4,65.9,69.1,lateral
2025-11-18T22:34:30Z,2025-11-18T22:34:30Z,safesleep-dev-01,28.7,36.7,63.4,supino
2025-11-18T22:34:33Z,2025-11-18T22:34:33Z,safesleep-dev-01,20.5,35.6,50.7,supino
2025-11-18T22:34:36Z,2025-11-18T22:34:36Z,safesleep-dev-01,21.5,50.3,55.5,supino
2025-11-18T22:34:39Z,2025-11-18T22:34:39Z,safesleep-dev-01,27.9,68.1,62.1,supino
2025-11-18T22:34:42Z,2025-11-18T22:34:42Z,safesleep-dev-01,23.3,43.6,73.0,supino
2025-11-18T22:34:45Z,2025-11-18T22:34:45Z,safesleep-dev-01,20.1,68.1,38.4,lateral
2025-11-18T22:34:48Z,2025-11-18T22:34:48Z,safesleep-dev-01,23.9,53.6,56.3,supino
2025-11-18T22:34:51Z,2025-11-18T22:34:51Z,safesleep-dev-01,22.5,52.3,38.3,lateral
2025-11-18T22:34:54Z,2025-11-18T22:34:54Z,safesleep-dev-01,24.6,62.9,27.3,lateral
2025-11-18T22:34:57Z,2025-11-18T22:34:57Z,safesleep-dev-01,20.1,63.7,61.5,supino
2025-11-18T22:35:00Z,2025-11-18T22:35:00Z,safesleep-dev-01,28.6,58.3,67.5,supino
2025-11-18T22:35:03Z,2025-11-18T22:35:03Z,safesleep-dev-01,21.1,35.3,89.8,supino
2025-11-18T22:35:06Z,2025-11-18T22:35:06Z,safesleep-dev-01,23.8,56.9,22.2,lateral
2025-11-18T22:35:09Z,2025-11-18T22:35:09Z,safesleep-dev-01,24.9,53.1,26.1,lateral
2025-11-18T22:35:12Z,2025-11-18T22:35:12Z,safesleep-dev-01,29.8,66.3,66.9,supino
2025-11-18T22:35:15Z,2025-11-18T22:35:15Z,safesleep-dev-01,24.1,68.6,32.1,prono
2025-11-18T22:35:18Z,2025-11-18T22:35:18Z,safesleep-dev-01,29.7,67.9,56.7,lateral
2025-11-18T22:35:21Z,2025-11-18T22:35:21Z,safesleep-dev-01,26.8,56.4,24.2,supino
2025-11-18T22:35:24Z,2025-11-18T22:35:24Z,safesleep-dev-01,27.7,38.3,66.1,prono
2025-11-18T22:35:27Z,2025-11-18T22:35:27Z,safesleep-dev-01,27.6,37.3,84.0,lateral
2025-11-18T22:35:30Z,2025-11-18T22:35:30Z,safesleep-dev-01,20.6,69.7,85.5,supino
2025-11-18T22:35:33Z,2025-11-18T22:35:33Z,safesleep-dev-01,29.8,64.6,75.1,supino
2025-11-18T22:35:36Z,2025-11-18T22:35:36Z,safesleep-dev-01,18.6,31.6,55.2,prono
2025-11-18T22:35:39Z,2025-11-18T22:35:39Z,safesleep-dev-01,26.1,33.7,88.4,supino
2025-11-18T22:35:42Z,2025-11-18T22:35:42Z,safesleep-dev-01,19.7,32.3,73.4,lateral
2025-11-18T22:35:45Z,2025-11-18T22:35:45Z,safesleep-dev-01,21.6,56.2,21.8,supino
2025-11-18T22:35:48Z,2025-11-18T22:35:48Z,safesleep-dev-01,28.0,30.3,45.6,supino
2025-11-18T22:35:51Z,2025-11-18T22:35:51Z,safesleep-dev-01,27.5,33.7,83.7,lateral
2025-11-18T22:35:54Z,2025-11-18T22:35:54Z,safesleep-dev-01,25.3,56.6,30.7,supino
2025-11-18T22:35:57Z,2025-11-18T22:35:57Z,safesleep-dev-01,19.5,56.9,73.6,lateral
2025-11-18T22:36:00Z,2025-11-18T22:36:00Z,safesleep-dev-01,23.1,65.4,87.2,supino
2025-11-18T22:36:03Z,2025-11-18T22:36:03Z,safesleep-dev-01,23.7,50.4,69.1,lateral
2025-11-18T22:36:06Z,2025-11-18T22:36:06Z,safesleep-dev-01,18.8,67.1,28.2,supino
2025-11-18T22:36:09Z,2025-11-18T22:36:09Z,safesleep-dev-01,25.2,64.3,40.6,supino
2025-11-18T22:36:12Z,2025-11-18T22:36:12Z,safesleep-dev-01,28.9,58.9,88.7,supino
2025-11-18T22:36:15Z,2025-11-18T22:36:15Z,safesleep-dev-01,26.3,48.1,74.9,lateral
2025-11-18T22:36:18Z,2025-11-18T22:36:18Z,safesleep-dev-01,29.1,46.4,59.1,prono
2025-11-18T22:36:21Z,2025-11-18T22:36:21Z,safesleep-dev-01,21.3,33.9,83.4,prono
2025-11-18T22:36:24Z,2025-11-18T22:36:24Z,safesleep-dev-01,26.6,47.4,76.1,supino
2025-11-18T22:36:27Z,2025-11-18T22:36:27Z,safesleep-dev-01,18.5,30.2,82.4,prono
2025-11-18T22:36:30Z,2025-11-18T22:36:30Z,safesleep-dev-01,27.0,44.9,70.1,lateral
2025-11-18T22:36:33Z,2025-11-18T22:36:33Z,safesleep-dev-01,27.6,49.2,38.1,supino
2025-11-18T22:36:36Z,2025-11-18T22:36:36Z,safesleep-dev-01,26.4,53.5,86.1,supino
2025-11-18T22:36:39Z,2025-11-18T22:36:39Z,safesleep-dev-01,29.8,34.9,40.8,supino
2025-11-18T22:36:42Z,2025-11-18T22:36:42Z,safesleep-dev-01,20.7,48.2,59.1,supino
2025-11-18T22:36:45Z,2025-11-18T22:36:45Z,safesleep-dev-01,21.5,55.7,49.6,supino
2025-11-18T22:36:48Z,2025-11-18T22:36:48Z,safesleep-dev-01,26.2,34.1,79.6,lateral
2025-11-18T22:36:51Z,2025-11-18T22:36:51Z,safesleep-dev-01,27.0,42.7,82.8,supino
2025-11-18T22:36:54Z,2025-11-18T22:36:54Z,safesleep-dev-01,27.1,45.3,62.7,lateral
2025-11-18T22:36:57Z,2025-11-18T22:36:57Z,safesleep-dev-01,18.7,62.6,55.1,lateral
2025-11-18T22:37:00Z,2025-11-18T22:37:00Z,safesleep-dev-01,28.3,56.0,36.1,supino
2025-11-18T22:37:03Z,2025-11-18T22:37:03Z,safesleep-dev-01,22.3,52.2,27.3,lateral
2025-11-18T22:37:06Z,2025-11-18T22:37:06Z,safesleep-dev-01,20.6,56.4,44.3,supino
2025-11-18T22:37:09Z,2025-11-18T22:37:09Z,safesleep-dev-01,21.7,43.1,77.2,supino
2025-11-18T22:37:12Z,2025-11-18T22:37:12Z,safesleep-dev-01,25.1,35.2,28.4,supino
2025-11-18T22:37:15Z,2025-11-18T22:37:15Z,safesleep-dev-01,20.0,40.1,48.5,supino
2025-11-18T22:37:18Z,2025-11-18T22:37:18Z,safesleep-dev-01,20.9,66.6,58.9,lateral
2025-11-18T22:37:21Z,2025-11-18T22:37:21Z,safesleep-dev-01,18.3,67.4,41.6,supino
2025-11-18T22:37:24Z,2025-11-18T22:37:24Z,safesleep-dev-01,23.3,41.4,74.7,supino
2025-11-18T22:37:27Z,2025-11-18T22:37:27Z,safesleep-dev-01,19.9,55.7,55.2,lateral
2025-11-18T22:37:30Z,2025-11-18T22:37:30Z,safesleep-dev-01,18.4,33.1,34.1,lateral
2025-11-18T22:37:33Z,2025-11-18T22:37:33Z,safesleep-dev-01,26.0,57.3,26.9,lateral
2025-11-18T22:37:36Z,2025-11-18T22:37:36Z,safesleep-dev-01,18.1,45.8,72.1,lateral
2025-11-18T22:37:39Z,2025-11-18T22:37:39Z,safesleep-dev-01,22.2,53.5,45.0,supino
2025-11-18T22:37:42Z,2025-11-18T22:37:42Z,safesleep-dev-01,23.2,65.6,80.8,supino
2025-11-18T22:37:45Z,2025-11-18T22:37:45Z,safesleep-dev-01,29.0,39.5,41.3,supino
2025-11-18T22:37:48Z,2025-11-18T22:37:48Z,safesleep-dev-01,27.2,56.0,71.0,supino
2025-11-18T22:37:51Z,2025-11-18T22:37:51Z,safesleep-dev-01,19.3,52.5,79.1,supino
2025-11-18T22:37:54Z,2025-11-18T22:37:54Z,safesleep-dev-01,21.7,54.5,77.9,supino
2025-11-18T22:37:57Z,2025-11-18T22:37:57Z,safesleep-dev-01,29.1,38.7,48.4,supino
2025-11-18T22:38:00Z,2025-11-18T22:38:00Z,safesleep-dev-01,23.8,42.2,45.4,prono
2025-11-18T22:38:03Z,2025-11-18T22:38:03Z,safesleep-dev-01,24.0,62.0,85.1,supino
2025-11-18T22:38:06Z,2025-11-18T22:38:06Z,safesleep-dev-01,26.2,42.9,20.4,supino
2025-11-18T22:38:09Z,2025-11-18T22:38:09Z,safesleep-dev-01,20.2,41.7,24.8,lateral
2025-11-18T22:38:12Z,2025-11-18T22:38:12Z,safesleep-dev-01,21.8,66.9,28.4,lateral
2025-11-18T22:38:15Z,2025-11-18T22:38:15Z,safesleep-dev-01,22.8,48.2,66.9,supino
2025-11-18T22:38:18Z,2025-11-18T22:38:18Z,safesleep-dev-01,24.5,42.4,24.6,supino
2025-11-18T22:38:21Z,2025-11-18T22:38:21Z,safesleep-dev-01,24.6,61.6,25.0,supino
2025-11-18T22:38:24Z,2025-11-18T22:38:24Z,safesleep-dev-01,22.6,59.4,81.8,supino
2025-11-18T22:38:27Z,2025-11-18T22:38:27Z,safesleep-dev-01,29.0,59.4,80.1,supino
2025-11-18T22:38:30Z,2025-11-18T22:38:30Z,safesleep-dev-01,18.0,52.7,49.8,supino
2025-11-18T22:38:33Z,2025-11-18T22:38:33Z,safesleep-dev-01,24.5,39.9,32.4,prono
2025-11-18T22:38:36Z,2025-11-18T22:38:36Z,safesleep-dev-01,18.8,44.2,55.1,supino
2025-11-18T22:38:39Z,2025-11-18T22:38:39Z,safesleep-dev-01,25.9,58.5,36.9,lateral
2025-11-18T22:38:42Z,2025-11-18T22:38:42Z,safesleep-dev-01,26.8,56.2,57.9,lateral
2025-11-18T22:38:45Z,2025-11-18T22:38:45Z,safesleep-dev-01,21.2,48.7,36.4,lateral
2025-11-18T22:38:48Z,2025-11-18T22:38:48Z,safesleep-dev-01,20.3,60.0,72.2,supino
2025-11-18T22:38:51Z,2025-11-18T22:38:51Z,safesleep-dev-01,18.6,69.7,53.1,supino
2025-11-18T22:38:54Z,2025-11-18T22:38:54Z,safesleep-dev-01,29.5,55.9,82.8,supino
2025-11-18T22:38:57Z,2025-11-18T22:38:57Z,safesleep-dev-01,25.2,62.5,37.5,supino
2025-11-18T22:39:00Z,2025-11-18T22:39:00Z,safesleep-dev-01,23.7,66.7,58.8,supino
2025-11-18T22:39:03Z,2025-11-18T22:39:03Z,safesleep-dev-01,22.1,56.9,56.5,prono
2025-11-18T22:39:06Z,2025-11-18T22:39:06Z,safesleep-dev-01,26.5,35.0,21.0,supino
2025-11-18T22:39:09Z,2025-11-18T22:39:09Z,safesleep-dev-01,23.0,44.3,21.3,lateral
2025-11-18T22:39:12Z,2025-11-18T22:39:12Z,safesleep-dev-01,20.4,49.6,87.3,supino
2025-11-18T22:39:15Z,2025-11-18T22:39:15Z,safesleep-dev-01,28.1,31.2,20.1,prono
2025-11-18T22:39:18Z,2025-11-18T22:39:18Z,safesleep-dev-01,24.5,51.2,53.5,supino
2025-11-18T22:39:21Z,2025-11-18T22:39:21Z,safesleep-dev-01,24.7,68.2,50.1,supino
2025-11-18T22:39:24Z,2025-11-18T22:39:24Z,safesleep-dev-01,28.5,45.2,81.5,prono
2025-11-18T22:39:27Z,2025-11-18T22:39:27Z,safesleep-dev-01,22.8,38.7,61.5,lateral
2025-11-18T22:39:30Z,2025-11-18T22:39:30Z,safesleep-dev-01,25.3,56.4,20.3,lateral
2025-11-18T22:39:33Z,2025-11-18T22:39:33Z,safesleep-dev-01,24.6,51.0,57.2,prono
2025-11-18T22:39:36Z,2025-11-18T22:39:36Z,safesleep-dev-01,20.3,68.3,33.5,supino
2025-11-18T22:39:39Z,2025-11-18T22:39:39Z,safesleep-dev-01,27.3,59.1,58.9,prono
2025-11-18T22:39:42Z,2025-11-18T22:39:42Z,safesleep-dev-01,22.7,57.3,53.0,supino
2025-11-18T22:39:45Z,2025-11-18T22:39:45Z,safesleep-dev-01,28.5,38.7,33.6,supino
2025-11-18T22:39:48Z,2025-11-18T22:39:48Z,safesleep-dev-01,20.6,64.4,22.5,supino
2025-11-18T22:39:51Z,2025-11-18T22:39:51Z,safesleep-dev-01,23.8,57.7,79.1,prono
2025-11-18T22:39:54Z,2025-11-18T22:39:54Z,safesleep-dev-01,29.4,59.1,33.3,prono
2025-11-18T22:39:57Z,2025-11-18T22:39:57Z,safesleep-dev-01,25.5,36.1,47.3,supino
2025-11-18T22:40:00Z,2025-11-18T22:40:00Z,safesleep-dev-01,28.3,60.7,67.9,supino
2025-11-18T22:40:03Z,2025-11-18T22:40:03Z,safesleep-dev-01,24.9,66.4,33.0,lateral
2025-11-18T22:40:06Z,2025-11-18T22:40:06Z,safesleep-dev-01,29.9,51.4,23.2,prono
2025-11-18T22:40:09Z,2025-11-18T22:40:09Z,safesleep-dev-01,21.2,33.8,59.7,supino
2025-11-18T22:40:12Z,2025-11-18T22:40:12Z,safesleep-dev-01,20.0,67.4,64.6,supino
2025-11-18T22:40:15Z,2025-11-18T22:40:15Z,safesleep-dev-01,23.6,65.4,36.7,lateral
2025-11-18T22:40:18Z,2025-11-18T22:40:18Z,safesleep-dev-01,26.9,53.5,48.9,supino
2025-11-18T22:40:21Z,2025-11-18T22:40:21Z,safesleep-dev-01,24.4,69.7,58.3,lateral
2025-11-18T22:40:24Z,2025-11-18T22:40:24Z,safesleep-dev-01,19.4,62.7,54.7,prono
2025-11-18T22:40:27Z,2025-11-18T22:40:27Z,safesleep-dev-01,23.1,58.9,69.3,supino
2025-11-18T22:40:30Z,2025-11-18T22:40:30Z,safesleep-dev-01,19.7,67.6,56.1,supino
