logged_at_utc,ts,device_id,alerts
2025-11-18T22:35:42Z,2025-11-18T22:35:42Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:35:48Z,2025-11-18T22:35:48Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:35:51Z,2025-11-18T22:35:51Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:35:57Z,2025-11-18T22:35:57Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:36:00Z,2025-11-18T22:36:00Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:36:03Z,2025-11-18T22:36:03Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:36:06Z,2025-11-18T22:36:06Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:36:09Z,2025-11-18T22:36:09Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:36:12Z,2025-11-18T22:36:12Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:36:15Z,2025-11-18T22:36:15Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:36:18Z,2025-11-18T22:36:18Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:36:21Z,2025-11-18T22:36:21Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:36:24Z,2025-11-18T22:36:24Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:36:27Z,2025-11-18T22:36:27Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:36:30Z,2025-11-18T22:36:30Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:36:33Z,2025-11-18T22:36:33Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:36:36Z,2025-11-18T22:36:36Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:36:39Z,2025-11-18T22:36:39Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:36:48Z,2025-11-18T22:36:48Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:36:51Z,2025-11-18T22:36:51Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:36:54Z,2025-11-18T22:36:54Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:36:57Z,2025-11-18T22:36:57Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:37:00Z,2025-11-18T22:37:00Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:37:09Z,2025-11-18T22:37:09Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:37:12Z,2025-11-18T22:37:12Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:37:18Z,2025-11-18T22:37:18Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:37:21Z,2025-11-18T22:37:21Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:37:24Z,2025-11-18T22:37:24Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:37:27Z,2025-11-18T22:37:27Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T22:37:30Z,2025-11-18T22:37:30Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:37:36Z,2025-11-18T22:37:36Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:37:42Z,2025-11-18T22:37:42Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:37:45Z,2025-11-18T22:37:45Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:37:48Z,2025-11-18T22:37:48Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:37:51Z,2025-11-18T22:37:51Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:37:54Z,2025-11-18T22:37:54Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:37:57Z,2025-11-18T22:37:57Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:38:00Z,2025-11-18T22:38:00Z,safesleep-dev-01,Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:38:03Z,2025-11-18T22:38:03Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:38:06Z,2025-11-18T22:38:06Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:38:12Z,2025-11-18T22:38:12Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:38:15Z,2025-11-18T22:38:15Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:38:21Z,2025-11-18T22:38:21Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:38:24Z,2025-11-18T22:38:24Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:38:27Z,2025-11-18T22:38:27Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:38:30Z,2025-11-18T22:38:30Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T22:38:33Z,2025-11-18T22:38:33Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:38:36Z,2025-11-18T22:38:36Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T22:38:42Z,2025-11-18T22:38:42Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:38:48Z,2025-11-18T22:38:48Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:38:51Z,2025-11-18T22:38:51Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:38:54Z,2025-11-18T22:38:54Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:38:57Z,2025-11-18T22:38:57Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:39:00Z,2025-11-18T22:39:00Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:39:03Z,2025-11-18T22:39:03Z,safesleep-dev-01,Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:39:06Z,2025-11-18T22:39:06Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:39:12Z,2025-11-18T22:39:12Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:39:15Z,2025-11-18T22:39:15Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:39:21Z,2025-11-18T22:39:21Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:39:24Z,2025-11-18T22:39:24Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:39:27Z,2025-11-18T22:39:27Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:39:33Z,2025-11-18T22:39:33Z,safesleep-dev-01,Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:39:36Z,2025-11-18T22:39:36Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:39:39Z,2025-11-18T22:39:39Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:39:45Z,2025-11-18T22:39:45Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:39:48Z,2025-11-18T22:39:48Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:39:51Z,2025-11-18T22:39:51Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:39:54Z,2025-11-18T22:39:54Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:39:57Z,2025-11-18T22:39:57Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:40:00Z,2025-11-18T22:40:00Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:40:03Z,2025-11-18T22:40:03Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:40:06Z,2025-11-18T22:40:06Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:40:09Z,2025-11-18T22:40:09Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:40:12Z,2025-11-18T22:40:12Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:40:15Z,2025-11-18T22:40:15Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:40:18Z,2025-11-18T22:40:18Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:40:21Z,2025-11-18T22:40:21Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:40:24Z,2025-11-18T22:40:24Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:40:27Z,2025-11-18T22:40:27Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:40:30Z,2025-11-18T22:40:30Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:40:36Z,2025-11-18T22:40:36Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:40:39Z,2025-11-18T22:40:39Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:40:42Z,2025-11-18T22:40:42Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:40:45Z,2025-11-18T22:40:45Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:40:48Z,2025-11-18T22:40:48Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T22:40:51Z,2025-11-18T22:40:51Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:40:54Z,2025-11-18T22:40:54Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:40:57Z,2025-11-18T22:40:57Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:41:00Z,2025-11-18T22:41:00Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T22:41:03Z,2025-11-18T22:41:03Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:41:06Z,2025-11-18T22:41:06Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:41:09Z,2025-11-18T22:41:09Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:41:12Z,2025-11-18T22:41:12Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:41:15Z,2025-11-18T22:41:15Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:41:21Z,2025-11-18T22:41:21Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:41:24Z,2025-11-18T22:41:24Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:41:27Z,2025-11-18T22:41:27Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:41:30Z,2025-11-18T22:41:30Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:41:33Z,2025-11-18T22:41:33Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:41:36Z,2025-11-18T22:41:36Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:41:39Z,2025-11-18T22:41:39Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:41:42Z,2025-11-18T22:41:42Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:41:45Z,2025-11-18T22:41:45Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:41:48Z,2025-11-18T22:41:48Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:41:54Z,2025-11-18T22:41:54Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:41:57Z,2025-11-18T22:41:57Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:42:00Z,2025-11-18T22:42:00Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:42:03Z,2025-11-18T22:42:03Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:42:06Z,2025-11-18T22:42:06Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:42:09Z,2025-11-18T22:42:09Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:42:12Z,2025-11-18T22:42:12Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:42:15Z,2025-11-18T22:42:15Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:42:18Z,2025-11-18T22:42:18Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:42:21Z,2025-11-18T22:42:21Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:42:24Z,2025-11-18T22:42:24Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:42:27Z,2025-11-18T22:42:27Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:42:30Z,2025-11-18T22:42:30Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:42:33Z,2025-11-18T22:42:33Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:42:39Z,2025-11-18T22:42:39Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:42:46Z,2025-11-18T22:42:46Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T22:42:49Z,2025-11-18T22:42:49Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:43:01Z,2025-11-18T22:43:01Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:43:07Z,2025-11-18T22:43:07Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:43:10Z,2025-11-18T22:43:10Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T22:43:13Z,2025-11-18T22:43:13Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:43:16Z,2025-11-18T22:43:16Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:43:22Z,2025-11-18T22:43:22Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:43:25Z,2025-11-18T22:43:25Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:43:28Z,2025-11-18T22:43:28Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:43:31Z,2025-11-18T22:43:31Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:43:34Z,2025-11-18T22:43:34Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:43:37Z,2025-11-18T22:43:37Z,safesleep-dev-01,Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:43:43Z,2025-11-18T22:43:43Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:43:46Z,2025-11-18T22:43:46Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:43:49Z,2025-11-18T22:43:49Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:43:52Z,2025-11-18T22:43:52Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:43:55Z,2025-11-18T22:43:55Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:43:58Z,2025-11-18T22:43:58Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:44:01Z,2025-11-18T22:44:01Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:44:04Z,2025-11-18T22:44:04Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:44:10Z,2025-11-18T22:44:10Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC).
2025-11-18T22:44:13Z,2025-11-18T22:44:13Z,safesleep-dev-01,Temperatura abaixo do recomendado para o bebê (< 20 ºC). | Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:44:16Z,2025-11-18T22:44:16Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:44:19Z,2025-11-18T22:44:19Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:44:22Z,2025-11-18T22:44:22Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:44:25Z,2025-11-18T22:44:25Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC).
2025-11-18T22:44:28Z,2025-11-18T22:44:28Z,safesleep-dev-01,Umidade baixa – ambiente mais seco que o ideal (< 40%).
2025-11-18T22:44:31Z,2025-11-18T22:44:31Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade baixa – ambiente mais seco que o ideal (< 40%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:44:37Z,2025-11-18T22:44:37Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:44:40Z,2025-11-18T22:44:40Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:44:43Z,2025-11-18T22:44:43Z,safesleep-dev-01,Umidade alta – risco de mofo/desconforto (> 60%). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB). | Bebê em posição de bruços (prono) – atenção ao risco de sufocamento.
2025-11-18T22:44:46Z,2025-11-18T22:44:46Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Umidade alta – risco de mofo/desconforto (> 60%).
2025-11-18T22:44:49Z,2025-11-18T22:44:49Z,safesleep-dev-01,Temperatura acima do recomendado para o bebê (> 26 ºC). | Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
2025-11-18T22:44:52Z,2025-11-18T22:44:52Z,safesleep-dev-01,Nível de ruído elevado – possível choro ou barulho no quarto (> 60 dB).
